date,method,event_id,risk,label,selected,nearest_candidate_km,candidate_neighbors_5km,nearest_selected_km,risk_group,spatial_group,category,source
2024-12-03,risk_first,38640,0.36263543,0,1,0.01285,10,0.01285,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,risk_first,38633,0.39997702,0,1,11.738245,0,18.027753,high,isolated,其他面源-露天喷漆,专项调度
2024-12-03,risk_first,38639,0.05678949,0,0,0.010046,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,risk_first,38638,0.05814732,0,1,0.010046,10,1.28057,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,risk_first,38637,0.05749917,0,0,0.164646,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,risk_first,38636,0.05548775,0,0,0.205671,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,risk_first,38634,0.20162147,0,1,0.269764,1,0.269764,moderate,clustered,工业企业,自查自报
2024-12-03,risk_first,38635,0.05626503,0,0,0.164646,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,risk_first,38632,0.05760524,0,0,0.74961,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,risk_first,38631,0.06213286,0,0,0.231104,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,risk_first,38630,0.06151167,0,0,0.270173,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,risk_first,38628,0.05788889,0,0,0.231104,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,risk_first,38629,0.20362303,0,1,0.269764,1,0.269764,moderate,clustered,工业企业,自查自报
2024-12-03,deterministic_sir,38667,0.05743321,0,0,11.461578,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38666,0.06130264,0,1,0.004966,10,0.004966,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38665,0.05707662,0,1,0.004966,10,0.004966,low,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38664,0.05487633,0,0,0.012191,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38663,0.05904493,0,0,2.301859,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38662,0.05826078,0,0,2.301859,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38661,0.05793735,0,1,0.510528,10,0.744248,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38660,0.05569992,0,0,0.510528,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38659,0.36584722,0,1,0.001365,10,0.001365,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38658,0.35973684,0,1,0.001365,10,0.001365,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38657,0.36807493,0,1,0.001474,10,0.001474,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38654,0.05712723,0,1,1.094978,10,1.411558,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38655,0.05706609,0,0,0.001365,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38656,0.36383283,0,1,0.00415,10,0.00415,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38652,0.36719668,0,1,0.00415,10,0.00415,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38653,0.05686945,0,0,0.001365,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38651,0.05972648,0,0,0.002992,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38650,0.06335417,0,1,0.14712,10,0.14712,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38649,0.36763739,0,1,0.075531,10,0.075531,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38648,0.06071845,0,0,0.157746,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38646,0.36529384,0,1,0.000868,10,0.000868,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38647,0.05559868,0,0,0.157746,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38645,0.36674645,0,1,0.001991,10,0.001991,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38644,0.36711492,0,1,0.000868,10,0.000868,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38643,0.36526226,0,1,0.003698,10,0.003698,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38642,0.36291339,0,1,0.01285,10,0.01285,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38641,0.36642116,0,1,0.016648,10,0.016648,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38640,0.36263543,0,1,0.01285,10,0.01285,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,deterministic_sir,38633,0.39997702,0,1,11.738245,0,18.027753,high,isolated,其他面源-露天喷漆,专项调度
2024-12-03,deterministic_sir,38639,0.05678949,0,1,0.010046,10,0.010046,low,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38638,0.05814732,0,1,0.010046,10,0.010046,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38637,0.05749917,0,0,0.164646,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38636,0.05548775,0,0,0.205671,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38634,0.20162147,0,1,0.269764,1,0.269764,moderate,clustered,工业企业,自查自报
2024-12-03,deterministic_sir,38635,0.05626503,0,0,0.164646,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38632,0.05760524,0,0,0.74961,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38631,0.06213286,0,0,0.231104,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38630,0.06151167,0,0,0.270173,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38628,0.05788889,0,0,0.231104,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,deterministic_sir,38629,0.20362303,0,1,0.269764,1,0.269764,moderate,clustered,工业企业,自查自报
2024-12-03,saa_no_recourse,38667,0.05743321,0,0,11.461578,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38666,0.06130264,0,0,0.004966,10,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38665,0.05707662,0,0,0.004966,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38664,0.05487633,0,0,0.012191,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38663,0.05904493,0,1,2.301859,1,11.738245,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38662,0.05826078,0,0,2.301859,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38661,0.05793735,0,1,0.510528,10,1.411558,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38660,0.05569992,0,0,0.510528,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38659,0.36584722,0,1,0.001365,10,0.001365,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38658,0.35973684,0,1,0.001365,10,0.001365,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38657,0.36807493,0,1,0.001474,10,0.001474,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38654,0.05712723,0,1,1.094978,10,1.411558,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38655,0.05706609,0,0,0.001365,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38656,0.36383283,0,1,0.00415,10,0.00415,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38652,0.36719668,0,1,0.00415,10,0.00415,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38653,0.05686945,0,0,0.001365,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38651,0.05972648,0,0,0.002992,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38650,0.06335417,0,1,0.14712,10,0.14712,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38649,0.36763739,0,1,0.075531,10,0.075531,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38648,0.06071845,0,0,0.157746,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38646,0.36529384,0,1,0.000868,10,0.000868,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38647,0.05559868,0,0,0.157746,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38645,0.36674645,0,1,0.001991,10,0.001991,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38644,0.36711492,0,1,0.000868,10,0.000868,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38643,0.36526226,0,1,0.003698,10,0.003698,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38642,0.36291339,0,1,0.01285,10,0.01285,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38641,0.36642116,0,1,0.016648,10,0.016648,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38640,0.36263543,0,1,0.01285,10,0.01285,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,saa_no_recourse,38633,0.39997702,0,1,11.738245,0,11.738245,high,isolated,其他面源-露天喷漆,专项调度
2024-12-03,saa_no_recourse,38639,0.05678949,0,0,0.010046,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38638,0.05814732,0,1,0.010046,10,1.28057,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38637,0.05749917,0,0,0.164646,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38636,0.05548775,0,0,0.205671,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38634,0.20162147,0,1,0.269764,1,0.269764,moderate,clustered,工业企业,自查自报
2024-12-03,saa_no_recourse,38635,0.05626503,0,0,0.164646,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38632,0.05760524,0,0,0.74961,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38631,0.06213286,0,0,0.231104,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38630,0.06151167,0,0,0.270173,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38628,0.05788889,0,0,0.231104,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,saa_no_recourse,38629,0.20362303,0,1,0.269764,1,0.269764,moderate,clustered,工业企业,自查自报
2024-12-03,two_stage_recourse,38667,0.05743321,0,0,11.461578,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38666,0.06130264,0,0,0.004966,10,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38665,0.05707662,0,0,0.004966,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38664,0.05487633,0,0,0.012191,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38663,0.05904493,0,0,2.301859,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38662,0.05826078,0,0,2.301859,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38661,0.05793735,0,1,0.510528,10,1.411558,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38660,0.05569992,0,0,0.510528,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38659,0.36584722,0,1,0.001365,10,0.001365,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38658,0.35973684,0,1,0.001365,10,0.001365,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38657,0.36807493,0,1,0.001474,10,0.001474,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38654,0.05712723,0,1,1.094978,10,1.411558,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38655,0.05706609,0,0,0.001365,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38656,0.36383283,0,1,0.00415,10,0.00415,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38652,0.36719668,0,1,0.00415,10,0.00415,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38653,0.05686945,0,0,0.001365,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38651,0.05972648,0,0,0.002992,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38650,0.06335417,0,1,0.14712,10,0.14712,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38649,0.36763739,0,1,0.075531,10,0.075531,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38648,0.06071845,0,0,0.157746,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38646,0.36529384,0,1,0.000868,10,0.000868,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38647,0.05559868,0,0,0.157746,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38645,0.36674645,0,1,0.001991,10,0.001991,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38644,0.36711492,0,1,0.000868,10,0.000868,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38643,0.36526226,0,1,0.003698,10,0.003698,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38642,0.36291339,0,1,0.01285,10,0.01285,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38641,0.36642116,0,1,0.016648,10,0.016648,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38640,0.36263543,0,1,0.01285,10,0.01285,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,two_stage_recourse,38633,0.39997702,0,1,11.738245,0,18.027753,high,isolated,其他面源-露天喷漆,专项调度
2024-12-03,two_stage_recourse,38639,0.05678949,0,0,0.010046,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38638,0.05814732,0,1,0.010046,10,1.28057,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38637,0.05749917,0,0,0.164646,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38636,0.05548775,0,0,0.205671,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38634,0.20162147,0,1,0.269764,1,0.269764,moderate,clustered,工业企业,自查自报
2024-12-03,two_stage_recourse,38635,0.05626503,0,0,0.164646,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38632,0.05760524,0,0,0.74961,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38631,0.06213286,0,0,0.231104,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38630,0.06151167,0,0,0.270173,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38628,0.05788889,0,0,0.231104,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,two_stage_recourse,38629,0.20362303,0,1,0.269764,1,0.269764,moderate,clustered,工业企业,自查自报
2024-12-03,dro_recourse,38667,0.05743321,0,0,11.461578,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-03,dro_recourse,38666,0.06130264,0,0,0.004966,10,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,dro_recourse,38665,0.05707662,0,0,0.004966,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,dro_recourse,38664,0.05487633,0,0,0.012191,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,dro_recourse,38663,0.05904493,0,0,2.301859,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,dro_recourse,38662,0.05826078,0,0,2.301859,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,dro_recourse,38661,0.05793735,0,1,0.510528,10,1.411558,moderate,clustered,工地道路-施工工地,自查自报
2024-12-03,dro_recourse,38660,0.05569992,0,0,0.510528,10,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-03,dro_recourse,38659,0.36584722,0,1,0.001365,10,0.001365,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,dro_recourse,38658,0.35973684,0,1,0.001365,10,0.001365,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-03,dro_recourse,38657,0.36807493,0,1,0.001474,10,0.001474,high,clustered,其他面源-固定餐饮,自查自报
2024-12-03,dro_recourse,38654,0.05712723,0,1,1.094978,10,1.411558,moderate,clustered,工地道路-施工工地,自查自报
